Time,PtfmTDX_Floater,PtfmTDY_Floater,PtfmTDZ_Floater,PtfmRDX_Floater,PtfmRDY_Floater,PtfmRDZ_Floater,Vx_Floater_local,Vy_Floater_local,Vz_Floater_local,Wx_Floater,Wy_Floater,Wz_Floater
639.0,26.14965117022522,-44.81674719349977,15.321004424423693,0.07927918434143066,-1.5246822834014893,0.054510489106178284,-0.14325943585843928,0.0938693341253016,-0.10214695680491019,0.05674475431442261,0.04675795137882233,-0.08970562368631363
639.25,26.113277238384086,-44.79421025075937,15.298737931962723,0.09296124428510666,-1.5129647254943848,0.03269028663635254,-0.14777924951916727,0.08641874430998049,-0.0759969148992608,0.04811816290020943,0.04670362174510956,-0.08497655391693115
639.5,26.076335410713643,-44.7735853776129,15.283064392020137,0.10423113405704498,-1.5013062953948975,0.012496829964220524,-0.14780244725103434,0.07857158527795256,-0.04939441590896954,0.037816934287548065,0.04626936838030815,-0.07671264559030533
639.75,26.039981348684528,-44.75494437159458,15.27395889358706,0.1127614974975586,-1.4897664785385132,-0.005222929175943136,-0.14307466377555367,0.0705480021417929,-0.023446057044004077,0.02674143761396408,0.04576968401670456,-0.06520412117242813
640.0,26.005391284694177,-44.738311052908,15.271159270055113,0.11844454705715181,-1.478378415107727,-0.01970282755792141,-0.1336849947669948,0.06251098546077692,0.0010567373277014442,0.015729323029518127,0.04509750008583069,-0.050806693732738495
640.25,25.973666950576757,-44.723668871181346,15.27426361893459,0.12135150283575057,-1.467250108718872,-0.03027617372572422,-0.12014116327398643,0.054620061399236704,0.023787454037257415,0.0053521362133324155,0.04375677555799484,-0.03395896032452583
640.5,25.945739181016293,-44.7109592883664,15.28284435033859,0.12165327370166779,-1.456634044647217,-0.036400869488716125,-0.10330239918152881,0.047051281541446256,0.04486686191567281,-0.0041916826739907265,0.041080016642808914,-0.01521625742316246
640.75,25.9223002636747,-44.70008141834432,15.296538694052968,0.1195317953824997,-1.446932315826416,-0.03769373148679733,-0.08422076383629344,0.03996780277828315,0.0646949935746767,-0.013047192245721819,0.03652797266840935,0.004707740154117346
641.0,25.903776964875707,-44.690902116642235,15.315087834236241,0.11511354148387909,-1.4386327266693115,-0.03397192806005478,-0.06396937245810244,0.03346452532221551,0.08370509060193809,-0.02155418321490288,0.02994387783110142,0.024924471974372864
641.25,25.890340625147516,-44.68327794868284,15.338316480025943,0.10844736546278,-1.4321998357772827,-0.025292614474892616,-0.043519408991578065,0.027528745513067793,0.1021333503431545,-0.030040532350540158,0.02166089601814747,0.04439987614750862
641.5,25.881936224143676,-44.677081768820315,15.366066647398169,0.09953269362449646,-1.4279643297195435,-0.011978683061897755,-0.023710043454876928,0.02204237357914987,0.11988182011163077,-0.03862370178103448,0.01241108775138855,0.062037080526351936
641.75,25.878308232957274,-44.67222172504952,15.398114609790577,0.08838529884815216,-1.4260542392730713,0.005379967857152224,-0.0053042671900123545,0.016840246317553577,0.13652060517182393,-0.04710335657000542,0.0030816965736448765,0.0767907202243805
642.0,25.879010546693127,-44.66864280903414,15.434101342295701,0.07511585205793381,-1.4263917207717896,0.025954818353056908,0.010935125396378007,0.011792299229298437,0.1513985051117465,-0.05496395006775856,-0.005573820788413286,0.08779175579547882
642.25,25.883407785537297,-44.66630801829446,15.473499043851099,0.059992995113134384,-1.4287545680999756,0.04873864725232124,0.024258526971169803,0.0068843817746077444,0.16381235238636502,-0.061489216983318336,-0.013145184144377708,0.09447620809078217
642.5,25.89069058360081,-44.665165959519655,15.515616342572063,0.04347019270062447,-1.4328675270080566,0.07263009995222092,0.0340212264125715,0.002246166224638037,0.17315960128041363,-0.0659344419836998,-0.019621100276708603,0.09665495902299881
642.75,25.89991958409515,-44.66511957591817,15.559635817378238,0.02616824209690094,-1.4384907484054565,0.09652630239725113,0.03982909187255868,-0.00188573194788959,0.17903024593244815,-0.06770646572113037,-0.025280369445681572,0.09450650960206985
643.0,25.91011034569821,-44.666007803259795,15.604666581232253,0.008815271779894829,-1.4454643726348877,0.11940831691026688,0.04171255301837249,-0.005235087125245572,0.18124911279605546,-0.06652496010065079,-0.03048155084252358,0.08852654695510864
643.25,25.920351903600036,-44.66760588073572,15.649802577533972,-0.00784407276660204,-1.4537034034729004,0.14040948450565338,0.04022892767933056,-0.00756761664228971,0.17986939767442447,-0.06251049041748047,-0.035455070436000824,0.07943974435329437
643.5,25.929935048577864,-44.66964400735966,15.694174473992598,-0.023148879408836365,-1.463149905204773,0.15885962545871737,0.036437119323465106,-0.008756506015246183,0.17513062242099606,-0.05617677792906761,-0.04017683491110802,0.06809583306312561
643.75,25.93845689316389,-44.67183833722195,15.736988286491979,-0.036607787013053894,-1.4737080335617068,0.17430390417575836,0.03172770972154524,-0.008816276051371232,0.16740064558501003,-0.0483274944126606,-0.04437262564897537,0.055369675159454346
644.0,25.94586924457803,-44.67392649155447,15.77755040820163,-0.04794970527291298,-1.4851981401443481,0.18649882078170776,0.02755204104236122,-0.007904343575723028,0.1571125545632647,-0.03988245502114296,-0.047639112919569016,0.04208002984523773
644.25,25.95245837099579,-44.6757012968988,15.815275200745802,-0.05712701380252838,-1.497344970703125,0.19539132714271545,0.025136645633686974,-0.006304975376902754,0.14469752393712,-0.03167426958680153,-0.049615878611803055,0.028934322297573093
644.5,25.958762542540523,-44.67703948681626,15.849676811600926,-0.0642714723944664,-1.5098055601119995,0.2010878026485443,0.02526945236214249,-0.0044062487647042944,0.1305259263800469,-0.024274446070194244,-0.05013189837336541,0.016501441597938538
644.75,25.96545087976205,-44.67792458634626,15.880350685644366,-0.06961674243211746,-1.5222264528274536,0.20381924510002136,0.028211686726103417,-0.0026744889621346203,0.1148745961342992,-0.01790052466094494,-0.04927126318216324,0.005210643634200096
645.0,25.973198075523026,-44.67846272495984,15.906949901497798,-0.07341083139181137,-1.5343016386032104,0.20390920341014862,0.033745066659977806,-0.001624837625758892,0.09792856079440172,-0.01242814864963293,-0.047337137162685394,-0.004627892281860113
645.25,25.982582939381416,-44.67888901212605,15.929167587543597,-0.07584468275308609,-1.545812964439392,0.20174850523471832,0.04131955631562155,-0.0017744539205224593,0.07982259028192384,-0.0075072706677019605,-0.04473314806818962,-0.012787500396370888
645.5,25.994028294200344,-44.67955934589933,15.946733499671266,-0.07701802998781206,-1.556636929512024,0.19777943193912506,0.050234944434940726,-0.0035733139413413064,0.06071435273471197,-0.002743014832958579,-0.04181746765971184,-0.019085444509983063
645.75,26.007781670388162,-44.68092288121185,15.959430460425848,-0.07695076614618301,-1.5667204856872559,0.19248858094215393,0.05978964670229299,-0.007317876791718976,0.04086869567961813,0.0021220415364950895,-0.03879426419734955,-0.023350747302174568
646.0,26.02392451269608,-44.683472027875595,15.96713049606952,-0.07563381642103195,-1.5760385990142822,0.18640579283237457,0.06936013717540546,-0.013065443508799745,0.02072203550955122,0.007085009478032589,-0.03568047285079956,-0.025410033762454987
646.25,26.04239362045945,-44.68767687912346,15.969836612393465,-0.07309476286172867,-1.5845518112182617,0.18010282516479492,0.07839583308461781,-0.020552952353423904,0.0009374547078583929,0.01182637270539999,-0.03236879035830498,-0.025100503116846085
646.5,26.062988893046573,-44.69390469643903,15.967740975420245,-0.06946676969528198,-1.5922017097473145,0.17418593168258667,0.08638776512929637,-0.029206250234164614,-0.01767323469744349,0.015819063410162926,-0.028709448873996735,-0.02231466770172119
646.75,26.08539398476827,-44.70233332317573,15.961238113100558,-0.0650368332862854,-1.5988562107086182,0.1692701131105423,0.09285793762492206,-0.03827679912516265,-0.03440243798723527,0.018605710938572884,-0.024552976712584496,-0.017071988433599472
647.0,26.109157793474694,-44.712976770648886,15.950861396161505,-0.06013793870806694,-1.6044163703918457,0.16594330966472626,0.09727201361448418,-0.04687744288967179,-0.048632082417110235,0.019854137673974037,-0.019903259351849556,-0.009594911709427834
647.25,26.133689052715244,-44.72559397891858,15.937305423045858,-0.05519729480147362,-1.6087794303894043,0.16470234096050262,0.09900291087340293,-0.054073950759166226,-0.05984017700378,0.01940571703016758,-0.014991811476647856,-0.0003739985986612737
647.5,26.158243368883983,-44.73975009641045,15.921332448988991,-0.05060998722910881,-1.6119153499603271,0.16588343679904938,0.09746028823569243,-0.059192624729050985,-0.06796713108466369,0.017567433416843414,-0.010102123022079468,0.009793107397854328
647.75,26.18193891139597,-44.75488384641723,15.903669825445919,-0.046642549335956573,-1.613865852355957,0.1695877313613892,0.09213591717203666,-0.0618968181630207,-0.07335440237441883,0.015009792521595955,-0.005522156599909067,0.019822346046566963
648.0,26.20378226443712,-44.77038747351892,15.884937462800039,-0.04337321966886521,-1.6147419214248657,0.1756201684474945,0.08264657388920779,-0.06214722874560126,-0.07651907955386794,0.01249672845005989,-0.0015147033846005797,0.02842911705374718
648.25,26.22271836322866,-44.78568595277597,15.865599844752484,-0.04067835584282875,-1.6146963834762573,0.18345706164836884,0.06887334001863174,-0.06025841993619845,-0.07819218928853547,0.010824186727404594,0.001836280687712133,0.034267861396074295
648.5,26.237699810787444,-44.80031167067876,15.845939651046656,-0.03825189545750618,-1.6138836145401,0.19225391745567322,0.051009937327040594,-0.05675739869294187,-0.07909417925312162,0.010557263158261778,0.004624375142157078,0.036118827760219574
648.75,26.247770464497872,-44.81392563557971,15.826095114026954,-0.035705357789993286,-1.6124171018600464,0.20090247690677643,0.02958035786716889,-0.05216111406196357,-0.07966343288853331,0.011751634068787098,0.007065266836434603,0.033090271055698395
649.0,26.25214478605853,-44.82631033074327,15.806132395928799,-0.0326865017414093,-1.6103529930114746,0.20813441276550293,0.00543563164816446,-0.04691316557524374,-0.0800365049788137,0.014008735306560993,0.009419967420399189,0.024793483316898346
649.25,26.250283395685607,-44.83734886954275,15.786113756483102,-0.02897498942911625,-1.6076908111572266,0.21266205608844757,-0.020322629770828004,-0.04140341876290814,-0.08011900462340514,0.016709567978978157,0.011852234601974487,0.011461008340120316
649.5,26.241945158282416,-44.8470143012372,15.766141060187255,-0.024511776864528656,-1.604407548904419,0.21333810687065125,-0.04638769808230868,-0.0359193290718809,-0.07966751440299012,0.01915254443883896,0.014409347437322141,-0.00601578364148736
649.75,26.227239864994228,-44.85532759615621,15.746383725028418,-0.019426224753260612,-1.600469946861267,0.20931391417980194,-0.07127180219673877,-0.030586364383874597,-0.07839932960305138,0.02064359001815319,0.017101159319281578,-0.026140859350562096
650.0,26.206655635788223,-44.86233389943033,15.727065130757776,-0.01399756409227848,-1.5958493947982788,0.2001715898513794,-0.09343268038047328,-0.02546263108778687,-0.07615772993653838,0.020760882645845413,0.019879618659615517,-0.046963170170784
650.25,26.181052579870276,-44.86809922121937,15.708417077796156,-0.00856378022581339,-1.5905399322509766,0.18600992858409882,-0.11143409946352062,-0.020657524862200075,-0.07303454891957341,0.01957402378320694,0.022614115849137306,-0.06630055606365204
650.5,26.15162824691797,-44.87270921164363,15.690626392193025,-0.0034248922020196915,-1.5845606327056885,0.16747026145458221,-0.12401278211046651,-0.01622107291311774,-0.06929680376302874,0.01744207739830017,0.025228066369891167,-0.08199403434991837
650.75,26.11986214087138,-44.876238752022665,15.673811053356088,0.0011959534604102373,-1.577934503555298,0.14569909870624542,-0.13018247100201294,-0.012031658597859169,-0.06523831875859323,0.014754008501768114,0.02776368148624897,-0.09216061979532242
651.0,26.087417578216268,-44.87872994224402,15.6580171502167,0.005177550483494998,-1.570680618286133,0.12225131690502168,-0.12942418098677308,-0.007886934898089074,-0.061111874503762174,0.01193344034254551,0.030264148488640785,-0.09541445970535278
651.25,26.056026698490673,-44.88015039104226,15.643252390987529,0.008462486788630486,-1.5627985000610352,0.0989469811320305,-0.12175826693831292,-0.0034852564037818395,-0.05701232371270036,0.009259033016860485,0.03276289254426956,-0.0910215824842453
651.5,26.027355472866855,-44.88038487667824,15.629520243665942,0.011036348529160023,-1.5542750358581543,0.07770203053951263,-0.1077501457819517,0.0015754647978244393,-0.052802741887936745,0.006713364738970996,0.035280898213386536,-0.07897654920816422
651.75,26.00282698129766,-44.87923800630254,15.616895594796034,0.012867270968854427,-1.5451488494873047,0.060334477573633194,-0.08852837289016431,0.0075944520576003306,-0.04819927653673312,0.00416987854987383,0.03770200163125992,-0.06000358983874321
652.0,25.983560892213557,-44.876453782641974,15.605513078707432,0.013892263174057007,-1.5354572534561157,0.0484047569334507,-0.06563517774206422,0.014672133808744936,-0.04286959851652986,0.0014621951850131154,0.039812587201595306,-0.03547785058617592
652.25,25.97025534826528,-44.87178971881976,15.595586528496042,0.014027429744601251,-1.5253103971481323,0.043065134435892105,-0.04083628509985934,0.022616597654419736,-0.03656211425203843,-0.0014961303677409887,0.041344139724969864,-0.0072839464992284775
652.5,25.963140100433364,-44.86510616741647,15.587372249263254,0.013218492269515991,-1.5149108171463013,0.04494262486696243,-0.01594022683366423,0.030878274273188178,-0.029212997063852747,-0.004571206867694855,0.04198411479592323,0.022371167317032814
652.75,25.962099675418116,-44.85639932887295,15.581100399811643,0.011454185470938683,-1.5044553279876711,0.054155021905899055,0.007475213949221728,0.038739877430523824,-0.0209246623638325,-0.007598963566124438,0.041558973491191864,0.05117570608854294
653.0,25.966553270975687,-44.845882740250275,15.576989702373861,0.008789999410510063,-1.4942618608474731,0.070173479616642,0.028178389196847356,0.04540202648969368,-0.011966787736403051,-0.010366096161305904,0.040022511035203934,0.07694311439990997
653.25,25.975728610258578,-44.83395832607485,15.575149334633526,0.005366299767047167,-1.484598994255066,0.0920209288597107,0.045263565585597174,0.0500157108107638,-0.002754354310794808,-0.012492896988987923,0.03731273487210274,0.09782387316226959
653.5,25.98863940886968,-44.82122802571522,15.57559053527755,0.001426698756404221,-1.475774645805359,0.11829483509063721,0.05820201812156233,0.05192201613004487,0.006289285402846893,-0.013657011091709137,0.03340759873390198,0.11246918141841888
653.75,26.00427654157433,-44.80838463823632,15.578229169742729,-0.0027469084598124027,-1.4680445194244385,0.14737941324710846,0.06682631806235564,0.05080438315670379,0.014833573908527959,-0.01373211294412613,0.028343653306365017,0.12012431770563127
654.0,26.02152969693788,-44.79619976426414,15.582917077653894,-0.0068286857567727574,-1.4617278575897217,0.1774730533361435,0.07126077469734779,0.04671747068082753,0.022684045630213114,-0.012789932079613209,0.022184932604432106,0.12064554542303085
654.25,26.039419143908173,-44.78535149833966,15.589472856207292,-0.010565292090177536,-1.4570651054382324,0.20685747265815735,0.0719138033117444,0.04010665300430565,0.02977663921984339,-0.011134684085845947,0.015096629969775677,0.11444897949695587
654.5,26.057082054361558,-44.776374862504085,15.597707335158967,-0.013797791674733162,-1.4542521238327026,0.23396259546279907,0.06944044272115354,0.03173408079737781,0.036111383714179685,-0.009229650720953941,0.007376446388661861,0.1024027019739151
654.75,26.073838454222727,-44.769594530750986,15.607427557819285,-0.01648656837642193,-1.4534012079238892,0.2574748694896698,0.06465040597937007,0.022522863811863473,0.04165925712650752,-0.007514724042266607,-0.0006029399228282273,0.0856928899884224
655.0,26.089218272775312,-44.765104815535445,15.618417982795604,-0.018684813752770424,-1.4545291662216187,0.27639952301979065,0.0584145182230006,0.013395592975057652,0.04627099182008362,-0.0062314653769135475,-0.008452341891825199,0.0656878799200058
655.25,26.10297027441634,-44.762778678628614,15.630405568684248,-0.020479686558246613,-1.4575577974319458,0.290103018283844,0.05156991134644161,0.005177233733913829,0.04966586053894715,-0.005364659707993269,-0.01582280360162258,0.043820228427648544
655.5,26.115021457324467,-44.76230941590687,15.643050084001567,-0.0219461414963007,-1.4623388051986694,0.29827257990837097,0.044836214922470086,-0.0014400712967909052,0.051502378708809915,-0.004700096789747477,-0.022456714883446693,0.021498439833521843
655.75,26.125473350066702,-44.7632269361326,15.655918943079376,-0.023093044757843018,-1.4686691761016846,0.30097049474716187,0.038771530146380254,-0.005919236172067955,0.05146315980151143,-0.0039254748262465,-0.02820141427218914,4.5506916649173945e-05
656.0,26.134541165075603,-44.7649526225554,15.668516701980673,-0.02386297658085823,-1.4763197898864746,0.29856330156326294,0.03376058616167514,-0.007905839595810694,0.049337379534890834,-0.0027357463259249926,-0.0330045260488987,-0.01934264786541462
656.25,26.142517945285825,-44.76684408940153,15.680318090582146,-0.024144761264324188,-1.4850573539733887,0.2916964888572693,0.030042573881044404,-0.007244709233393294,0.045092189067867786,-0.0009482312016189098,-0.036878302693367004,-0.03563082963228226
656.5,26.14974550890024,-44.768248079831864,15.690813562578581,-0.023812061175704002,-1.4946496486663818,0.2812489569187165,0.027765165396382067,-0.004003503566293805,0.03889175031801015,0.0014248376246541739,-0.039833880960941315,-0.04798661544919014
656.75,26.156592934258754,-44.76856319042381,15.699555082667509,-0.022765280678868297,-1.5048662424087524,0.26827579736709595,0.02700226543102176,0.0014707335306117961,0.031058549160749353,0.00422087823972106,-0.0418638177216053,-0.055832598358392715
657.0,26.16343742530897,-44.767310147641695,15.706189234679485,-0.020961061120033264,-1.5154712200164795,0.253937304019928,0.02774249394292973,0.008547902201385356,0.02203120627226133,0.007179095409810542,-0.04294205084443092,-0.05890394002199173
657.25,26.170638362093765,-44.76419336359351,15.710482510390547,-0.018431633710861206,-1.5262203216552734,0.2394140064716339,0.029855661459540203,0.016387488770599246,0.01232758793817306,0.009964779950678349,-0.04302108287811279,-0.0573045276105404
657.5,26.17849787949052,-44.75914266883827,15.712334564984644,-0.015291474759578707,-1.5368601083755495,0.22580917179584503,0.03301616690219176,0.024026610996074026,0.002496447808189747,0.012243186123669147,-0.042074836790561676,-0.05154747888445854
657.75,26.187204338538827,-44.75232893116146,15.711780426068975,-0.011726411990821362,-1.5471385717391968,0.21404609084129333,0.036636064487169585,0.03049842796466179,-0.006926831504496761,0.013744289986789227,-0.040140509605407715,-0.04256080090999603
658.0,26.19676443929451,-44.74414959818923,15.708981193722712,-0.007969001308083534,-1.5568227767944336,0.20476987957954407,0.039853573676465734,0.03495678203669049,-0.015469218542729365,0.014307406730949879,-0.03732913359999657,-0.031641747802495956
658.25,26.2069427045423,-44.735187913221985,15.704201339736153,-0.004262547008693218,-1.5657156705856323,0.19826848804950717,0.04159059861485899,0.036760792955085726,-0.022776121665100214,0.013930943794548512,-0.033814847469329834,-0.020351866260170937
658.5,26.217224203711776,-44.72615641669187,15.697773416258453,-0.0008162725134752691,-1.573667049407959,0.19442683458328247,0.040687905382384086,0.03551699826118298,-0.028656920884297974,0.01280073542147875,-0.029797792434692386,-0.010354135185480118
658.75,26.226818392518123,-44.71783389385158,15.690054696099494,0.002239841502159834,-1.580572485923767,0.19272713363170627,0.0360988859282973,0.0310887953610145,-0.03310222215239303,0.011274995282292366,-0.025449462234973907,-0.0032082246616482735
659.0,26.23471329438636,-44.71100128357727,15.681386577480378,0.004887571558356285,-1.5863615274429321,0.19230201840400696,0.027097769822257544,0.023595555865129975,-0.036252020604783594,0.009810550138354301,-0.020864376798272136,-0.00015158060705289245
659.25,26.23977738301986,-44.70637810953186,15.672065691328454,0.007228513713926077,-1.5909744501113892,0.19203977286815643,0.013451802296906836,0.013409339406132299,-0.03832259623657731,0.008853130042552948,-0.016041086986660957,-0.0019018185557797551
659.5,26.240894439301794,-44.704559416773066,15.662337163725265,0.009462650865316391,-1.59434175491333,0.19073167443275452,-0.0044836471233425405,0.001153941669967947,-0.03951169738308253,0.008721236139535904,-0.01090154703706503,-0.00851760059595108
659.75,26.237110325404903,-44.70595316702668,15.652410255331507,0.011840229853987694,-1.5963712930679321,0.18724317848682404,-0.025768222523559328,-0.01229780927314065,-0.039908886027069365,0.009514447301626205,-0.005344444885849953,-0.019347241148352626
660.0,26.2277665815597,-44.71072143263921,15.642491399506316,0.014598415233194828,-1.5969510078430176,0.18068484961986542,-0.048973987832254144,-0.025851391839134045,-0.03944818385276441,0.011083429679274559,0.0006891342927701772,-0.03308162838220596
660.25,26.212600677422195,-44.7187344707546,15.632820914004252,0.017900813370943073,-1.5959662199020386,0.17055723071098328,-0.07236050680882716,-0.03826602243688669,-0.037924509360199386,0.013077112846076488,0.007161247543990613,-0.04790974408388138
660.5,26.19179715103611,-44.72955064176392,15.623697930918606,0.02179786190390587,-1.5933260917663574,0.15684659779071808,-0.09409066067764577,-0.04828648581374827,-0.03507028162265119,0.015050849877297878,0.013915594667196274,-0.06175711378455162
660.75,26.165984886275986,-44.74243513832242,15.615482030931242,0.026219582185149193,-1.5889915227890015,0.14005489647388458,-0.11244351159283363,-0.05482111314095523,-0.030670892820097835,0.016601890325546265,0.02070080116391182,-0.07257203012704849
661.0,26.136185989835333,-44.75642487086464,15.60856508911153,0.031002096831798557,-1.5829904079437256,0.12115804105997086,-0.1259943954176955,-0.057134002066959205,-0.02467939369200231,0.017486920580267906,0.02722906321287155,-0.07861443608999252
661.25,26.103725393590125,-44.77043734269613,15.60332080898797,0.03593810275197029,-1.5754191875457764,0.10149716585874557,-0.1337425373743784,-0.055004208828232426,-0.017289041914843536,0.017680734395980835,0.033247265964746475,-0.07870116084814072
661.5,26.070117031505042,-44.78340896532133,15.600044903638743,0.04083336889743805,-1.5664267539978027,0.08261941373348236,-0.13517843815147298,-0.04880331430393375,-0.008930006422483037,0.017354622483253482,0.03859167918562889,-0.07236635684967041
661.75,26.03693939398763,-44.79443818864829,15.598906845909703,0.045548681169748306,-1.5561898946762085,0.06609248369932175,-0.13029476667574316,-0.03945640563367489,-0.00018079143974084242,0.01677609421312809,0.04320313781499863,-0.059910789132118225
662.0,26.005725984883945,-44.8029043269688,15.599920119117082,0.05001835525035858,-1.544876217842102,0.0533280149102211,-0.11955060533672948,-0.0282943557768798,0.008370091066501644,0.01617475040256977,0.04709472134709358,-0.04233400896191597
662.25,25.97781486844438,-44.80854415233014,15.60299938521685,0.054204992949962616,-1.5326956510543823,0.04540402442216873,-0.10379973963426502,-0.016829497151669967,0.016270024069805277,0.015620654448866844,0.05028502643108368,-0.021164726465940475
662.5,25.95432189869432,-44.811462912338975,15.607945477585792,0.0580911971628666,-1.519816517829895,0.04299477860331535,-0.08419296978249989,-0.0065094888032158505,0.02330852242181414,0.014957387000322342,0.052725836634635925,0.0017747494857758281
662.75,25.93604421553616,-44.81209478730633,15.614549230878906,0.06160220131278038,-1.5064470767974854,0.04630979523062706,-0.06206475581329456,0.0014782532375767555,0.029533381348300282,0.013831524178385735,0.05425810068845749,0.02461951971054077
663.0,25.92343776651226,-44.811123760303985,15.622636865605479,0.06457550078630447,-1.4928476810455322,0.05511455610394478,-0.038808097382185505,0.006323130266472662,0.03517881225582813,0.011799413710832596,0.054621480405330665,0.04568701609969139
663.25,25.916618654860553,-44.80938546688082,15.632099396879466,0.06675489991903305,-1.4793474674224856,0.06879714131355286,-0.015747024286922536,0.007622577416778615,0.04052986276619252,0.008477291092276573,0.05351997911930085,0.06364322453737259
663.5,25.91539468917875,-44.807769068538505,15.64288632284187,0.06782011687755585,-1.466340184211731,0.08646634966135025,0.005969769604791008,0.005347155316189797,0.045770834612179,0.0036857097875326868,0.05072009935975075,0.07758577167987823
663.75,25.91931634858573,-44.80713174974696,15.654967618405792,0.06744608283042908,-1.4542592763900757,0.10705956071615219,0.02543649132095178,-0.00020926721928486453,0.0508837562369232,-0.002476268447935581,0.046145420521497726,0.08704613894224167
664.0,25.927742181431825,-44.80821902391372,15.668281686202418,0.0653628259897232,-1.4435279369354248,0.12944449484348297,0.042014768730096144,-0.008459887865003981,0.05562980661781746,-0.00965393241494894,0.03993571549654007,0.09193462133407593
664.25,25.939901743159027,-44.811595183393926,15.682687724102713,0.06140845641493798,-1.4345092773437502,0.15250380337238312,0.05531534495885588,-0.01853333155279319,0.059616427586727604,-0.017339155077934265,0.03244113177061081,0.09245910495519638
664.5,25.954941826680177,-44.81757256347399,15.697942384110952,0.05555645748972893,-1.427474021911621,0.1752001792192459,0.0651503526723673,-0.02929843322569008,0.06240940193195702,-0.024989891797304153,0.024145975708961487,0.08904531598091125
664.75,25.972018548514786,-44.826163141187685,15.713695817424783,0.0478857085108757,-1.4225292205810547,0.1966233253479004,0.07149005356592582,-0.039434152170811546,0.06364294148096984,-0.032128285616636276,0.015557769685983658,0.08227677643299103
665.0,25.990258052011914,-44.83703537749481,15.729534356053374,0.038591351360082626,-1.419709324836731,0.2160208374261856,0.074450550572424,-0.0475638039393131,0.06308870978820293,-0.03839103505015373,0.00710619566962123,0.07285754382610321
665.25,26.008852113972914,-44.84953319213502,15.74500081853741,0.027937263250350952,-1.4189435243606567,0.2328307032585144,0.07432181580852473,-0.052448856076553474,0.060664577625348534,-0.04352239519357681,-0.0009169734548777342,0.06158757209777832
665.5,26.027092910207028,-44.862733970860944,15.759631404295307,0.016237346455454826,-1.4201067686080933,0.2466994673013687,0.07161843255069195,-0.053194023865374244,0.056399151456348946,-0.047339290380477905,-0.008361153304576874,0.04933441802859307
665.75,26.0444332003462,-44.87555418645032,15.772977045363936,0.0038408876862376933,-1.4230490922927856,0.25749313831329346,0.06711047246284527,-0.049405861310431856,0.0503818493010135,-0.049700964242219925,-0.01517467387020588,0.036986567080020905
666.0,26.060546158327274,-44.88688245168271,15.784614637133927,-0.008877519518136978,-1.4276130199432373,0.26529359817504883,0.061790134640351116,-0.04125564583416014,0.04273254248870073,-0.050505198538303375,-0.021349966526031494,0.025382272899150852
666.25,26.075365403742715,-44.89571531393543,15.794154790739631,-0.0215293038636446,-1.4336400032043457,0.27037444710731506,0.05675210253728303,-0.029435532861013896,0.03360005684632478,-0.04970578849315643,-0.026884570717811584,0.01521956454962492
666.5,26.089086993015886,-44.901270456827206,15.80125126507973,-0.03372838348150253,-1.440969705581665,0.27315467596054077,0.05300126507791349,-0.015024508882356763,0.02318085822058282,-0.04734041541814804,-0.03176983445882797,0.006963844411075115
666.75,26.102113198987958,-44.903047228606184,15.805634048706995,-0.045131489634513855,-1.4494514465332031,0.27412843704223633,0.05123637088001999,0.0006874017512165947,0.011736619022587774,-0.04354518651962281,-0.03600045666098595,0.0007745876209810376
667.0,26.114980305205044,-44.90091704822109,15.807048576271246,-0.055380646139383316,-1.4589006900787354,0.27379554510116577,0.051676402592852694,0.016364513893186935,-0.00040781368913280885,-0.03853951767086983,-0.03958562761545181,-0.0035295083653181796
667.25,26.128190744978404,-44.895031390178254,15.805383764911573,-0.06423582881689072,-1.4691686630249023,0.27256011962890625,0.053988326310957256,0.03074184959716345,-0.0128976268349048,-0.032580528408288956,-0.04254304990172386,-0.006455610506236553
667.5,26.14210786029855,-44.885856099818724,15.800594606900068,-0.07149426639080048,-1.4800981283187866,0.2706700265407562,0.05733580825625426,0.04268630881123836,-0.02540521569057986,-0.025891615077853203,-0.04487987235188484,-0.00877268984913826
667.75,26.156841529594328,-44.87412087186173,15.792707930896944,-0.07698936760425568,-1.491531491279602,0.26816096901893616,0.06054336964954055,0.051249106837397605,-0.037670881377765,-0.018630148842930794,-0.046553462743759155,-0.01140864472836256
668.0,26.17220490974564,-44.86076052868495,15.781798590567183,-0.08058544993400574,-1.5032681226730347,0.26483455300331116,0.062327327651326474,0.055732197085610946,-0.04950375683461728,-0.010918202809989452,-0.04743122681975365,-0.015324743464589117
668.25,26.18767967322132,-44.84683270445936,15.768015661347938,-0.08218420296907425,-1.5151183605194092,0.2602587044239044,0.061494242914388646,0.05572670237424183,-0.06076207282963449,-0.0028429976664483547,-0.04732602462172509,-0.021386291831731796
668.5,26.202498261149664,-44.8334762141277,15.75150783905245,-0.0816769152879715,-1.5268011093139648,0.2538166642189026,0.05708551260931983,0.05116214787440928,-0.07130244105330011,0.005525244399905205,-0.04607208073139191,-0.030242051929235462
668.75,26.21568979288635,-44.82178654948485,15.732482471144879,-0.0789867714047432,-1.538019061088562,0.2447681725025177,0.048482004233423505,0.04238962701235111,-0.08090289113575441,0.0140512902289629,-0.04358121007680893,-0.04221929237246514
669.0,26.226176602151604,-44.81271659870263,15.711216725413701,-0.0740802213549614,-1.5484699010849,0.23234181106090546,0.035448329242797914,0.0301984784333526,-0.08922604923276445,0.022514672949910164,-0.03990495577454567,-0.05724149942398072
